Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240219-184725,infrGeant,10,22,72,0.013910222,78507,"{'f9': {'path': ['gr1', 'de1', 'it1', 'es1', 'pt1'], 'budgets': (89.99982828561389, 123.99692597752436), 'delay': 22.499957071403472}, 'f8': {'path': ['ie1', 'de1', 'it1', 'es1', 'fr1', 'uk1', 'se1', 'pl1', 'cz1', 'sk1', 'hu1', 'at1', 'si1'], 'budgets': (68.99950070409605, 90.9931661351141), 'delay': 5.749958392008004}, 'f7': {'path': ['cz1', 'de1', 'it1', 'es1', 'fr1', 'uk1', 'ny1', 'at1', 'hu1'], 'budgets': (87.99966345582651, 107.99464611966117), 'delay': 10.999957931978313}, 'f6': {'path': ['pl1', 'cz1', 'de1', 'it1', 'il1'], 'budgets': (53.9998323032037, 87.99667273081147), 'delay': 13.499958075800926}, 'f5': {'path': ['lu1', 'fr1', 'de1', 'it1', 'es1', 'pt1', 'uk1', 'se1', 'pl1', 'cz1', 'sk1', 'hu1', 'hr1'], 'budgets': (11.999489885459319, 43.99292036611372), 'delay': 0.9999574904549432}, 'f4': {'path': ['ch1', 'at1', 'de1', 'it1', 'es1', 'fr1', 'uk1', 'se1', 'pl1'], 'budgets': (36.999714990842634, 58.995638423848376), 'delay': 4.624964373855329}, 'f3': {'path': ['uk1', 'se1', 'de1', 'it1', 'es1', 'fr1', 'ch1', 'at1', 'si1', 'hr1', 'hu1', 'sk1'], 'budgets': (72.99968012297121, 96.9956739883516), 'delay': 6.636334556633747}, 'f2': {'path': ['hr1', 'si1', 'at1', 'de1', 'gr1'], 'budgets': (59.999912913552734, 83.9985915382643), 'delay': 14.999978228388184}, 'f1': {'path': ['pl1', 'cz1', 'de1'], 'budgets': (75.99993244615467, 97.9989849820961), 'delay': 37.99996622307734}, 'f0': {'path': ['hu1', 'sk1', 'cz1', 'de1'], 'budgets': (104.99990830547793, 140.9987993132044), 'delay': 34.99996943515931}}","{('es1', 'pt1'): 4, ('it1', 'es1'): 47, ('de1', 'it1'): 49, ('gr1', 'de1'): 1, ('at1', 'si1'): 15, ('hu1', 'at1'): 10, ('sk1', 'hu1'): 13, ('cz1', 'sk1'): 13, ('pl1', 'cz1'): 17, ('se1', 'pl1'): 24, ('uk1', 'se1'): 29, ('fr1', 'uk1'): 38, ('es1', 'fr1'): 43, ('ie1', 'de1'): 10, ('at1', 'hu1'): 17, ('ny1', 'at1'): 17, ('uk1', 'ny1'): 17, ('cz1', 'de1'): 31, ('it1', 'il1'): 2, ('hu1', 'hr1'): 3, ('pt1', 'uk1'): 3, ('fr1', 'de1'): 3, ('lu1', 'fr1'): 3, ('at1', 'de1'): 21, ('ch1', 'at1'): 16, ('hu1', 'sk1'): 15, ('hr1', 'hu1'): 5, ('si1', 'hr1'): 5, ('fr1', 'ch1'): 5, ('se1', 'de1'): 5, ('de1', 'gr1'): 10, ('si1', 'at1'): 10, ('hr1', 'si1'): 10, ('sk1', 'cz1'): 10}"
20240219-184725,infrGeant,15,22,72,0.015608469999999998,90662,"{'f14': {'path': ['pt1', 'es1', 'fr1', 'uk1', 'nl1'], 'budgets': (45.99990967267807, 69.99851503352046), 'delay': 11.499977418169518}, 'f13': {'path': ['se1', 'de1', 'gr1'], 'budgets': (94.99995411255411, 130.99902597402598), 'delay': 47.499977056277054}, 'f12': {'path': ['gr1', 'de1', 'cz1', 'pl1', 'se1', 'uk1', 'ny1'], 'budgets': (59.99987035449344, 89.99779223916045), 'delay': 9.999978392415573}, 'f11': {'path': ['es1', 'fr1', 'uk1', 'nl1', 'de1', 'cz1', 'sk1'], 'budgets': (50.99984155543391, 74.9971642984657), 'delay': 8.499973592572319}, 'f10': {'path': ['ie1', 'uk1', 'pt1'], 'budgets': (72.99993436634477, 102.99868828505126), 'delay': 36.49996718317239}, 'f9': {'path': ['at1', 'de1', 'cz1', 'pl1', 'se1', 'uk1', 'fr1', 'es1'], 'budgets': (30.999785475369933, 62.99615153324962), 'delay': 4.428540782195705}, 'f8': {'path': ['si1', 'at1', 'ch1'], 'budgets': (77.9999345173372, 101.99913011960855), 'delay': 38.9999672586686}, 'f7': {'path': ['ie1', 'uk1', 'fr1', 'be1'], 'budgets': (62.99993759824282, 86.99886592416621), 'delay': 20.999979199414273}, 'f6': {'path': ['se1', 'de1', 'fr1'], 'budgets': (52.999900209755886, 76.99767840407016), 'delay': 26.499950104877943}, 'f5': {'path': ['uk1', 'fr1', 'lu1'], 'budgets': (75.99995714326475, 97.99889902131423), 'delay': 37.999978571632376}, 'f4': {'path': ['il1', 'it1', 'de1', 'cz1', 'pl1', 'se1', 'uk1', 'fr1', 'ch1', 'at1', 'si1'], 'budgets': (78.99973584341058, 104.99669599735908), 'delay': 7.8999735843410575}, 'f3': {'path': ['hu1', 'at1', 'de1', 'cz1', 'pl1', 'se1', 'uk1', 'pt1'], 'budgets': (13.999751729336756, 51.99604984680451), 'delay': 1.9999645327623938}, 'f2': {'path': ['hr1', 'si1', 'at1', 'de1', 'gr1'], 'budgets': (120.99984153978151, 146.9977157266424), 'delay': 30.24996038494538}, 'f1': {'path': ['cz1', 'de1', 'it1', 'es1', 'fr1', 'uk1', 'ny1', 'at1', 'si1'], 'budgets': (67.99981490212257, 105.99676214238377), 'delay': 8.49997686276532}, 'f0': {'path': ['be1', 'fr1', 'uk1', 'nl1', 'de1', 'gr1'], 'budgets': (96.99989569738342, 132.99801681602628), 'delay': 19.399979139476685}}","{('uk1', 'nl1'): 32, ('fr1', 'uk1'): 48, ('es1', 'fr1'): 31, ('pt1', 'es1'): 10, ('de1', 'gr1'): 37, ('se1', 'de1'): 25, ('uk1', 'ny1'): 29, ('se1', 'uk1'): 32, ('pl1', 'se1'): 32, ('cz1', 'pl1'): 32, ('de1', 'cz1'): 37, ('gr1', 'de1'): 13, ('cz1', 'sk1'): 5, ('nl1', 'de1'): 22, ('uk1', 'pt1'): 14, ('ie1', 'uk1'): 15, ('fr1', 'es1'): 10, ('uk1', 'fr1'): 30, ('at1', 'de1'): 18, ('at1', 'ch1'): 14, ('si1', 'at1'): 18, ('fr1', 'be1'): 5, ('de1', 'fr1'): 9, ('fr1', 'lu1'): 10, ('at1', 'si1'): 21, ('ch1', 'at1'): 5, ('fr1', 'ch1'): 5, ('it1', 'de1'): 5, ('il1', 'it1'): 5, ('hu1', 'at1'): 4, ('hr1', 'si1'): 4, ('ny1', 'at1'): 16, ('it1', 'es1'): 16, ('de1', 'it1'): 16, ('cz1', 'de1'): 16, ('be1', 'fr1'): 17}"
20240219-184725,infrGeant,20,22,72,0.017956064,106767,"{'f19': {'path': ['hr1', 'hu1', 'at1', 'de1'], 'budgets': (84.9999090881458, 116.99913416265225), 'delay': 28.333303029381934}, 'f18': {'path': ['se1', 'de1', 'fr1', 'es1'], 'budgets': (57.99984016181291, 79.99465928107743), 'delay': 19.33328005393764}, 'f17': {'path': ['ie1', 'uk1', 'se1', 'de1', 'cz1'], 'budgets': (53.99991291612746, 87.99791894280303), 'delay': 13.499978229031864}, 'f16': {'path': ['si1', 'at1', 'de1', 'se1', 'uk1', 'nl1', 'be1'], 'budgets': (19.999865207874926, 55.997422402079614), 'delay': 3.3333108679791543}, 'f15': {'path': ['lu1', 'fr1', 'es1'], 'budgets': (102.99993472581208, 124.99843934334613), 'delay': 51.49996736290604}, 'f14': {'path': ['gr1', 'de1'], 'budgets': (92.9999749216301, 130.9999498432602), 'delay': 92.9999749216301}, 'f13': {'path': ['il1', 'it1', 'es1', 'fr1', 'de1', 'se1'], 'budgets': (114.99979101282167, 142.99529647348623), 'delay': 22.999958202564336}, 'f12': {'path': ['si1', 'at1', 'de1'], 'budgets': (78.99994948124655, 104.9993525039647), 'delay': 39.49997474062327}, 'f11': {'path': ['es1', 'fr1'], 'budgets': (104.99995428571428, 126.99931428571428), 'delay': 104.99995428571428}, 'f10': {'path': ['nl1', 'uk1', 'se1', 'de1', 'fr1', 'lu1'], 'budgets': (57.99982534028946, 95.99469767353196), 'delay': 11.599965068057893}, 'f9': {'path': ['pt1', 'uk1'], 'budgets': (79.99997507788161, 117.99985046728972), 'delay': 79.99997507788161}, 'f8': {'path': ['ch1', 'fr1', 'de1', 'nl1'], 'budgets': (16.999847994971834, 54.99552095609134), 'delay': 5.666615998323945}, 'f7': {'path': ['fr1', 'de1', 'ie1'], 'budgets': (99.99985512960934, 125.99517020810515), 'delay': 49.99992756480467}, 'f6': {'path': ['it1', 'il1', 'nl1', 'uk1', 'se1', 'de1', 'fr1', 'ch1', 'at1', 'si1'], 'budgets': (81.9997100784167, 105.99334969439526), 'delay': 9.111078897601855}, 'f5': {'path': ['pt1', 'uk1', 'se1', 'de1', 'fr1', 'ch1', 'it1', 'il1'], 'budgets': (31.999775728964604, 55.99425090908014), 'delay': 4.571396532709229}, 'f4': {'path': ['ch1', 'fr1', 'uk1'], 'budgets': (101.99992870653281, 131.99822493816384), 'delay': 50.99996435326641}, 'f3': {'path': ['hr1', 'hu1', 'at1', 'de1', 'se1', 'uk1', 'pt1'], 'budgets': (87.99984225848392, 111.9973415596412), 'delay': 14.666640376413987}, 'f2': {'path': ['ch1', 'fr1', 'es1'], 'budgets': (114.99992896925859, 148.99823334538877), 'delay': 57.499964484629295}, 'f1': {'path': ['hu1', 'at1', 'de1', 'se1', 'uk1', 'nl1', 'be1', 'fr1', 'es1'], 'budgets': (75.99978326575551, 109.99566972226724), 'delay': 9.499972908219439}, 'f0': {'path': ['be1', 'fr1', 'de1', 'se1', 'uk1', 'ny1'], 'budgets': (64.99974672715726, 90.99345398400294), 'delay': 12.999949345431451}}","{('at1', 'de1'): 53, ('hu1', 'at1'): 19, ('hr1', 'hu1'): 17, ('fr1', 'es1'): 16, ('de1', 'fr1'): 40, ('se1', 'de1'): 57, ('de1', 'cz1'): 17, ('uk1', 'se1'): 56, ('ie1', 'uk1'): 17, ('nl1', 'be1'): 17, ('uk1', 'nl1'): 17, ('se1', 'uk1'): 40, ('de1', 'se1'): 50, ('si1', 'at1'): 34, ('lu1', 'fr1'): 2, ('gr1', 'de1'): 14, ('fr1', 'de1'): 54, ('es1', 'fr1'): 13, ('it1', 'es1'): 10, ('il1', 'it1'): 10, ('fr1', 'lu1'): 13, ('nl1', 'uk1'): 21, ('pt1', 'uk1'): 26, ('de1', 'nl1'): 14, ('ch1', 'fr1'): 44, ('de1', 'ie1'): 18, ('at1', 'si1'): 8, ('ch1', 'at1'): 8, ('fr1', 'ch1'): 26, ('il1', 'nl1'): 8, ('it1', 'il1'): 26, ('ch1', 'it1'): 18, ('fr1', 'uk1'): 19, ('uk1', 'pt1'): 11, ('be1', 'fr1'): 14, ('uk1', 'ny1'): 12}"
20240219-184726,infrGeant,25,22,72,0.019566765,134415,"{'f24': {'path': ['ie1', 'de1', 'fr1', 'ch1'], 'budgets': (118.99990052867565, 142.9978070892425), 'delay': 39.66663350955855}, 'f23': {'path': ['be1', 'fr1', 'de1', 'at1'], 'budgets': (80.9999498475485, 110.99834781103232), 'delay': 26.99998328251617}, 'f22': {'path': ['il1', 'it1'], 'budgets': (122.99995375722543, 146.99963005780347), 'delay': 122.99995375722543}, 'f21': {'path': ['de1', 'fr1', 'be1', 'nl1', 'uk1', 'ny1', 'at1', 'si1', 'hr1', 'hu1', 'sk1', 'cz1', 'pl1'], 'budgets': (47.9996744423306, 85.99517130098428), 'delay': 3.9999728701942168}, 'f20': {'path': ['il1', 'it1', 'es1', 'fr1'], 'budgets': (24.99990538987011, 44.99933761931001), 'delay': 8.33330179662337}, 'f19': {'path': ['ch1', 'fr1', 'de1', 'se1', 'uk1', 'ny1'], 'budgets': (28.999886087236714, 52.99710219204991), 'delay': 5.799977217447343}, 'f18': {'path': ['gr1', 'de1', 'fr1', 'be1', 'nl1', 'il1'], 'budgets': (34.99986284502841, 70.99733136898773), 'delay': 6.999972569005682}, 'f17': {'path': ['be1', 'fr1', 'de1', 'ie1'], 'budgets': (125.99990712636647, 153.9965108002046), 'delay': 41.99996904212215}, 'f16': {'path': ['si1', 'at1', 'ny1', 'uk1', 'se1'], 'budgets': (88.99987426681818, 120.99828753173303), 'delay': 22.249968566704545}, 'f15': {'path': ['se1', 'uk1'], 'budgets': (121.99997771587744, 147.99959888579386), 'delay': 121.99997771587744}, 'f14': {'path': ['se1', 'de1', 'gr1'], 'budgets': (43.99994046066927, 71.99808083441982), 'delay': 21.999970230334636}, 'f13': {'path': ['ch1', 'fr1', 'de1', 'nl1'], 'budgets': (46.999913895425856, 84.99707417445217), 'delay': 15.666637965141952}, 'f12': {'path': ['ie1', 'de1', 'fr1'], 'budgets': (28.999923320698443, 58.99862760206301), 'delay': 14.499961660349221}, 'f11': {'path': ['lu1', 'be1', 'nl1'], 'budgets': (63.99996170869789, 91.99958510893808), 'delay': 31.999980854348944}, 'f10': {'path': ['ch1', 'fr1', 'de1', 'se1'], 'budgets': (98.99993503802595, 132.99798330625606), 'delay': 32.99997834600865}, 'f9': {'path': ['ny1', 'at1', 'de1', 'fr1'], 'budgets': (109.99994940986385, 137.99882982844483), 'delay': 36.666649803287946}, 'f8': {'path': ['si1', 'at1', 'ny1', 'uk1'], 'budgets': (101.99989655094075, 129.99868864593915), 'delay': 33.99996551698025}, 'f7': {'path': ['pl1', 'se1', 'de1', 'fr1', 'be1', 'nl1', 'uk1', 'ny1', 'at1', 'si1', 'hr1', 'hu1', 'sk1'], 'budgets': (13.999673107509158, 41.99483129354377), 'delay': 1.1666394256257633}, 'f6': {'path': ['es1', 'it1', 'de1', 'cz1'], 'budgets': (106.99991516271385, 132.99807726287722), 'delay': 35.66663838757128}, 'f5': {'path': ['ch1', 'fr1', 'de1', 'se1', 'uk1', 'pt1'], 'budgets': (103.99989153374423, 127.99720022918518), 'delay': 20.799978306748848}, 'f4': {'path': ['it1', 'de1'], 'budgets': (46.99996721311475, 78.99967213114755), 'delay': 46.99996721311475}, 'f3': {'path': ['se1', 'de1', 'ie1'], 'budgets': (42.99991420859842, 68.99695199537305), 'delay': 21.49995710429921}, 'f2': {'path': ['hr1', 'si1'], 'budgets': (85.99995151515151, 117.99961212121211), 'delay': 85.99995151515151}, 'f1': {'path': ['pt1', 'uk1', 'nl1', 'be1'], 'budgets': (36.99991655130101, 70.9988547071388), 'delay': 12.333305517100337}, 'f0': {'path': ['gr1', 'de1', 'fr1', 'be1'], 'budgets': (62.99993337843731, 94.99846897211133), 'delay': 20.999977792812437}}","{('fr1', 'ch1'): 8, ('de1', 'fr1'): 50, ('ie1', 'de1'): 13, ('de1', 'at1'): 10, ('fr1', 'de1'): 74, ('be1', 'fr1'): 25, ('il1', 'it1'): 17, ('cz1', 'pl1'): 1, ('sk1', 'cz1'): 1, ('hu1', 'sk1'): 3, ('hr1', 'hu1'): 3, ('si1', 'hr1'): 3, ('at1', 'si1'): 3, ('ny1', 'at1'): 14, ('uk1', 'ny1'): 11, ('nl1', 'uk1'): 3, ('be1', 'nl1'): 24, ('fr1', 'be1'): 26, ('es1', 'fr1'): 11, ('it1', 'es1'): 11, ('se1', 'uk1'): 34, ('de1', 'se1'): 43, ('ch1', 'fr1'): 49, ('nl1', 'il1'): 13, ('gr1', 'de1'): 23, ('de1', 'ie1'): 20, ('uk1', 'se1'): 14, ('ny1', 'uk1'): 32, ('at1', 'ny1'): 32, ('si1', 'at1'): 32, ('de1', 'gr1'): 14, ('se1', 'de1'): 21, ('de1', 'nl1'): 6, ('lu1', 'be1'): 8, ('at1', 'de1'): 11, ('pl1', 'se1'): 2, ('de1', 'cz1'): 4, ('it1', 'de1'): 18, ('es1', 'it1'): 4, ('uk1', 'pt1'): 17, ('hr1', 'si1'): 4, ('nl1', 'be1'): 10, ('uk1', 'nl1'): 10, ('pt1', 'uk1'): 10}"
20240219-184726,infrGermany50,1,50,176,0.012361829999999999,43368,"{'f0': {'path': ['frankfurt', 'giessen', 'kassel', 'braunschweig', 'hamburg', 'schwerin', 'kiel', 'flensburg', 'bremerhaven', 'bremen', 'hannover', 'osnabrueck', 'oldenburg', 'wesel', 'essen'], 'budgets': (67.99962179409471, 89.99924358818942), 'delay': 4.857115842435336}}","{('wesel', 'essen'): 13, ('oldenburg', 'wesel'): 13, ('osnabrueck', 'oldenburg'): 13, ('hannover', 'osnabrueck'): 13, ('bremen', 'hannover'): 13, ('bremerhaven', 'bremen'): 13, ('flensburg', 'bremerhaven'): 13, ('kiel', 'flensburg'): 13, ('schwerin', 'kiel'): 13, ('hamburg', 'schwerin'): 13, ('braunschweig', 'hamburg'): 13, ('kassel', 'braunschweig'): 13, ('giessen', 'kassel'): 13, ('frankfurt', 'giessen'): 13}"
20240219-191726,infrGermany50,2,50,176,,,,
20240219-192035,infrGermany50,5,50,176,188.90559558299998,2224658086,"{'f4': {'path': ['chemnitz', 'bayreuth', 'nuernberg', 'wuerzburg', 'fulda', 'giessen', 'kassel', 'erfurt', 'leipzig', 'berlin', 'schwerin', 'hamburg', 'braunschweig', 'hannover', 'bielefeld', 'siegen', 'koblenz', 'kaiserslautern', 'karlsruhe', 'stuttgart', 'konstanz', 'kempten'], 'budgets': (-29.000722758501205, 0.9961603442123066), 'delay': 0}, 'f3': {'path': ['konstanz', 'stuttgart', 'karlsruhe', 'mannheim'], 'budgets': (30.99994365553303, 62.99954924426428), 'delay': 10.333314551844344}, 'f2': {'path': ['hannover', 'braunschweig', 'kassel', 'erfurt', 'leipzig', 'berlin', 'schwerin', 'kiel', 'flensburg', 'bremerhaven', 'bremen', 'oldenburg', 'osnabrueck', 'muenster', 'dortmund', 'essen'], 'budgets': (68.9993998188086, 96.99729864992447), 'delay': 4.599959987920573}, 'f1': {'path': ['karlsruhe', 'stuttgart', 'konstanz', 'kempten', 'muenchen', 'nuernberg', 'wuerzburg', 'fulda'], 'budgets': (12.99979809765513, 34.998612467398), 'delay': 1.857114013950733}, 'f0': {'path': ['nuernberg', 'wuerzburg', 'fulda', 'giessen', 'kassel', 'erfurt', 'leipzig', 'berlin'], 'budgets': (88.99973769026059, 118.99796691718015), 'delay': 12.714248241465798}}","{('konstanz', 'kempten'): 7, ('stuttgart', 'konstanz'): 7, ('karlsruhe', 'stuttgart'): 7, ('kaiserslautern', 'karlsruhe'): 1, ('koblenz', 'kaiserslautern'): 1, ('siegen', 'koblenz'): 1, ('bielefeld', 'siegen'): 1, ('hannover', 'bielefeld'): 1, ('braunschweig', 'hannover'): 1, ('hamburg', 'braunschweig'): 1, ('schwerin', 'hamburg'): 1, ('berlin', 'schwerin'): 5, ('leipzig', 'berlin'): 16, ('erfurt', 'leipzig'): 16, ('kassel', 'erfurt'): 16, ('giessen', 'kassel'): 12, ('fulda', 'giessen'): 12, ('wuerzburg', 'fulda'): 18, ('nuernberg', 'wuerzburg'): 18, ('bayreuth', 'nuernberg'): 1, ('chemnitz', 'bayreuth'): 1, ('karlsruhe', 'mannheim'): 19, ('stuttgart', 'karlsruhe'): 19, ('konstanz', 'stuttgart'): 19, ('dortmund', 'essen'): 4, ('muenster', 'dortmund'): 4, ('osnabrueck', 'muenster'): 4, ('oldenburg', 'osnabrueck'): 4, ('bremen', 'oldenburg'): 4, ('bremerhaven', 'bremen'): 4, ('flensburg', 'bremerhaven'): 4, ('kiel', 'flensburg'): 4, ('schwerin', 'kiel'): 4, ('braunschweig', 'kassel'): 4, ('hannover', 'braunschweig'): 4, ('muenchen', 'nuernberg'): 6, ('kempten', 'muenchen'): 6}"
20240219-192036,infrGermany50,10,50,176,0.016871305,95800,"{'f9': {'path': ['bayreuth', 'leipzig', 'erfurt'], 'budgets': (95.99991476880608, 127.99923291925467), 'delay': 47.99995738440304}, 'f8': {'path': ['essen', 'wesel', 'oldenburg'], 'budgets': (44.99986508326892, 82.99946033307569), 'delay': 22.49993254163446}, 'f7': {'path': ['bremen', 'bremerhaven', 'flensburg', 'kiel', 'schwerin', 'hamburg', 'braunschweig', 'hannover', 'bielefeld', 'siegen', 'koblenz', 'trier', 'saarbrucken', 'karlsruhe', 'kaiserslautern', 'darmstadt', 'frankfurt', 'fulda', 'wuerzburg', 'erfurt', 'dresden', 'berlin', 'magdeburg', 'leipzig', 'bayreuth', 'nuernberg', 'regensburg'], 'budgets': (-27.001024152137635, 2.9933908280171235), 'delay': 0}, 'f6': {'path': ['dortmund', 'kassel', 'erfurt'], 'budgets': (117.99995175838993, 141.99977232640137), 'delay': 58.99997587919496}, 'f5': {'path': ['freiburg', 'karlsruhe', 'mannheim'], 'budgets': (102.99994677962839, 138.9995891017618), 'delay': 51.499973389814194}, 'f4': {'path': ['braunschweig', 'hannover', 'hamburg', 'schwerin', 'magdeburg', 'leipzig', 'bayreuth', 'nuernberg', 'muenchen', 'kempten'], 'budgets': (15.99964984112073, 47.99698078821916), 'delay': 1.7777388712356368}, 'f3': {'path': ['mannheim', 'karlsruhe', 'kaiserslautern', 'koblenz', 'koeln'], 'budgets': (42.99985104312119, 80.99907289260477), 'delay': 10.749962760780297}, 'f2': {'path': ['ulm', 'stuttgart', 'wuerzburg', 'erfurt', 'dresden', 'berlin', 'magdeburg', 'braunschweig'], 'budgets': (5.999757698516889, 35.9986233410369), 'delay': 0.8571082426452697}, 'f1': {'path': ['kiel', 'schwerin', 'hamburg', 'braunschweig', 'hannover', 'bielefeld', 'siegen', 'dortmund'], 'budgets': (3.9997193313852892, 39.997644339985094), 'delay': 0.5713884759121842}, 'f0': {'path': ['nuernberg', 'muenchen', 'kempten', 'konstanz', 'freiburg', 'karlsruhe', 'kaiserslautern', 'koblenz', 'siegen', 'bielefeld', 'braunschweig', 'hannover', 'hamburg', 'schwerin', 'magdeburg', 'leipzig', 'bayreuth', 'chemnitz', 'dresden', 'erfurt', 'wuerzburg', 'fulda', 'giessen', 'kassel', 'dortmund', 'essen', 'wesel'], 'budgets': (-25.000891185006925, 12.99414457786215), 'delay': 0}}","{('leipzig', 'erfurt'): 10, ('bayreuth', 'leipzig'): 10, ('wesel', 'oldenburg'): 19, ('essen', 'wesel'): 33, ('nuernberg', 'regensburg'): 4, ('bayreuth', 'nuernberg'): 6, ('leipzig', 'bayreuth'): 20, ('magdeburg', 'leipzig'): 20, ('berlin', 'magdeburg'): 18, ('dresden', 'berlin'): 18, ('erfurt', 'dresden'): 18, ('wuerzburg', 'erfurt'): 18, ('fulda', 'wuerzburg'): 4, ('frankfurt', 'fulda'): 4, ('darmstadt', 'frankfurt'): 4, ('kaiserslautern', 'darmstadt'): 4, ('karlsruhe', 'kaiserslautern'): 37, ('saarbrucken', 'karlsruhe'): 4, ('trier', 'saarbrucken'): 4, ('koblenz', 'trier'): 4, ('siegen', 'koblenz'): 4, ('bielefeld', 'siegen'): 5, ('hannover', 'bielefeld'): 5, ('braunschweig', 'hannover'): 21, ('hamburg', 'braunschweig'): 5, ('schwerin', 'hamburg'): 5, ('kiel', 'schwerin'): 5, ('flensburg', 'kiel'): 4, ('bremerhaven', 'flensburg'): 4, ('bremen', 'bremerhaven'): 4, ('kassel', 'erfurt'): 2, ('dortmund', 'kassel'): 2, ('karlsruhe', 'mannheim'): 13, ('freiburg', 'karlsruhe'): 27, ('muenchen', 'kempten'): 16, ('nuernberg', 'muenchen'): 16, ('schwerin', 'magdeburg'): 16, ('hamburg', 'schwerin'): 16, ('hannover', 'hamburg'): 16, ('koblenz', 'koeln'): 19, ('kaiserslautern', 'koblenz'): 33, ('mannheim', 'karlsruhe'): 19, ('magdeburg', 'braunschweig'): 14, ('stuttgart', 'wuerzburg'): 14, ('ulm', 'stuttgart'): 14, ('siegen', 'dortmund'): 1, ('dortmund', 'essen'): 14, ('kassel', 'dortmund'): 14, ('giessen', 'kassel'): 14, ('fulda', 'giessen'): 14, ('wuerzburg', 'fulda'): 14, ('erfurt', 'wuerzburg'): 14, ('dresden', 'erfurt'): 14, ('chemnitz', 'dresden'): 14, ('bayreuth', 'chemnitz'): 14, ('bielefeld', 'braunschweig'): 14, ('siegen', 'bielefeld'): 14, ('koblenz', 'siegen'): 14, ('konstanz', 'freiburg'): 14, ('kempten', 'konstanz'): 14}"
20240219-195036,infrGermany50,15,50,176,,,,
20240219-202036,infrGermany50,20,50,176,,,,
20240219-205036,infrGermany50,25,50,176,,,,
20240219-205036,infrGiul39,1,39,172,0.011949076999999999,45549,"{'f0': {'path': ['n17', 'n24', 'n28', 'n34', 'n32', 'n37', 'n33', 'n31', 'n29', 'n30', 'n26', 'n23', 'n16', 'n15', 'n14', 'n9', 'n5'], 'budgets': (48.999454270165074, 86.99836281049525), 'delay': 3.062465891885317}}","{('n9', 'n5'): 17, ('n14', 'n9'): 17, ('n15', 'n14'): 17, ('n16', 'n15'): 17, ('n23', 'n16'): 17, ('n26', 'n23'): 17, ('n30', 'n26'): 17, ('n29', 'n30'): 17, ('n31', 'n29'): 17, ('n33', 'n31'): 17, ('n37', 'n33'): 17, ('n32', 'n37'): 17, ('n34', 'n32'): 17, ('n28', 'n34'): 17, ('n24', 'n28'): 17, ('n17', 'n24'): 17}"
20240219-205037,infrGiul39,2,39,172,0.011640506999999998,43356,"{'f1': {'path': ['n27', 'n26'], 'budgets': (103.99994244604316, 141.999654676259), 'delay': 103.99994244604316}, 'f0': {'path': ['n27', 'n35', 'n34', 'n26', 'n23', 'n28', 'n31', 'n25', 'n8', 'n2', 'n3', 'n4'], 'budgets': (50.999633128871125, 72.99870118481518), 'delay': 4.636330284442829}}","{('n27', 'n26'): 15, ('n3', 'n4'): 18, ('n2', 'n3'): 18, ('n8', 'n2'): 18, ('n25', 'n8'): 18, ('n31', 'n25'): 18, ('n28', 'n31'): 18, ('n23', 'n28'): 18, ('n26', 'n23'): 18, ('n34', 'n26'): 18, ('n35', 'n34'): 18, ('n27', 'n35'): 18}"
20240219-205037,infrGiul39,5,39,172,0.015006601,66662,"{'f4': {'path': ['n9', 'n13', 'n14', 'n26', 'n30'], 'budgets': (53.99989505476461, 79.99947105144444), 'delay': 13.499973763691152}, 'f3': {'path': ['n25', 'n31', 'n39', 'n37', 'n34', 'n26'], 'budgets': (42.999879512796085, 76.99860244329143), 'delay': 8.599975902559217}, 'f2': {'path': ['n11', 'n7', 'n10', 'n4', 'n3', 'n2', 'n8', 'n12', 'n25', 'n31', 'n39', 'n37', 'n34', 'n26', 'n20'], 'budgets': (46.99964364511258, 78.99701916996356), 'delay': 3.3571174032223268}, 'f1': {'path': ['n25', 'n31', 'n39', 'n37', 'n34', 'n26', 'n30', 'n28', 'n24', 'n10', 'n4', 'n3', 'n2', 'n8', 'n12', 'n11', 'n7', 'n1', 'n5', 'n9', 'n13', 'n18', 'n21'], 'budgets': (21.99933417356831, 47.99592440504749), 'delay': 0.999969735162196}, 'f0': {'path': ['n38', 'n34', 'n37', 'n33', 'n31', 'n25', 'n17', 'n16', 'n15'], 'budgets': (70.9996642228902, 96.99788647469339), 'delay': 8.874958027861275}}","{('n26', 'n30'): 9, ('n14', 'n26'): 6, ('n13', 'n14'): 6, ('n9', 'n13'): 9, ('n34', 'n26'): 24, ('n37', 'n34'): 24, ('n39', 'n37'): 24, ('n31', 'n39'): 24, ('n25', 'n31'): 24, ('n26', 'n20'): 2, ('n12', 'n25'): 2, ('n8', 'n12'): 5, ('n2', 'n8'): 5, ('n3', 'n2'): 5, ('n4', 'n3'): 5, ('n10', 'n4'): 5, ('n7', 'n10'): 2, ('n11', 'n7'): 5, ('n18', 'n21'): 3, ('n13', 'n18'): 3, ('n5', 'n9'): 3, ('n1', 'n5'): 3, ('n7', 'n1'): 3, ('n12', 'n11'): 3, ('n24', 'n10'): 3, ('n28', 'n24'): 3, ('n30', 'n28'): 3, ('n16', 'n15'): 18, ('n17', 'n16'): 18, ('n25', 'n17'): 18, ('n31', 'n25'): 18, ('n33', 'n31'): 18, ('n37', 'n33'): 18, ('n34', 'n37'): 18, ('n38', 'n34'): 18}"
